date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:38	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-56888ef978706%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:38	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-56888ef984a57%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:39	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-56888ef984a57%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:39	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-56888ef990da8%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:39	659/659	---M--	200	added ('OK')	image/png	etag:%22293-56888ef99d0f9%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:39	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-56888ef990da8%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:39	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-56888ef99f809%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:40	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-56888ef9a944a%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:40	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-56888ef9abb5a%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:40	792/792	---M--	200	added ('OK')	image/png	etag:%22318-56888ef9b579b%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:40	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-56888ef9b7eab%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:41	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-56888ef9c1aec%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:41	657/657	---M--	200	added ('OK')	image/png	etag:%22291-56888ef9c41fc%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:41	7112/7112	---M--	200	added ('OK')	application/font-sfnt	etag:%221bc8-56888f13d22f1%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?i5rhx5	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.ttf	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:41	7188/7188	---M--	200	added ('OK')	application/font-woff	etag:%221c14-56888f13de642%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?i5rhx5	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.woff	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:42	23670/23670	---M--	200	added ('OK')	image/svg+xml	etag:%225c76-56888f13d22f1%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?i5rhx5	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.svg	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:42	223/223	---M--	200	added ('OK')	image/png	etag:%22df-56888ed8f5834%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:43	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-56888ed8f5834%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:43	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-56888ed8e94e3%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:43	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-56888ef87cf80%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:43	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-56888ef87cf80%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:44	5924/5924	---M--	200	added ('OK')	application/font-woff	etag:%221724-56888ef88e0f2%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:44	5848/5848	---M--	200	added ('OK')	application/font-sfnt	etag:%2216d8-56888ef88b9e2%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:44	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-56888ef881da1%22	https://sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:45	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-56888ed8e6dd2%22	https://sweep.city/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:45	265/265	---M--	200	added ('OK')	image/png	etag:%22109-56888ed9cc5c6%22	https://sweep.city/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
11:09:46	2240/2240	---M--	200	added ('OK')	application/json	date:Sat,%2008%20Dec%202018%2010:09:57%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fnouveaux-clients-vtc%2F	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embede6a2.json	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:46	29835/29835	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Dec%202018%2010:09:57%20GMT	https://sweep.city/?p=5314	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/index8197.html	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:46	2335/2335	---M-Z	200	added ('OK')	text/xml	date:Sat,%2008%20Dec%202018%2010:09:58%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fnouveaux-clients-vtc%2F&format=xml	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embeda044	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:46	71/71	---M--	200	added ('OK')	image/png	etag:%2247-56f728d79121c%22	https://sweep.city/wp-content/plugins/revslider/admin/assets/images/transparent.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/admin/assets/images/transparent.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:47	216/216	---M--	200	added ('OK')	image/svg+xml	etag:%22d8-56f728d814f88%22	https://sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/notification/ic_sms_24px.svg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/notification/ic_sms_24px.svg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:47	223/223	---M--	200	added ('OK')	image/svg+xml	etag:%22df-56f728d806527%22	https://sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/communication/ic_mail_outline_24px.svg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/communication/ic_mail_outline_24px.svg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:47	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%221fe-56f728d893ed3%22	https://sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/action/ic_touch_app_24px.svg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/action/ic_touch_app_24px.svg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:47	205/205	---M--	200	added ('OK')	image/svg+xml	etag:%22cd-56f728d880651%22	https://sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/hardware/ic_smartphone_24px.svg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/assets/svg/hardware/ic_smartphone_24px.svg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:48	160622/160622	---M--	200	added ('OK')	image/png	etag:%222736e-56a2217f092f7%22	https://sweep.city/wp-content/uploads/revslider/appshowcase/object_iphone_1.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/revslider/appshowcase/object_iphone_1.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:48	48824/48824	---M--	200	added ('OK')	image/png	etag:%22beb8-56c62339132eb%22	https://sweep.city/wp-content/uploads/2018/05/intro1.4.3.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/intro1.4.3.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:48	156309/156309	---M--	200	added ('OK')	image/jpeg	etag:%2226295-56b3d54a72b6c%22	https://sweep.city/wp-content/uploads/2018/05/sweepchauffeur.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/sweepchauffeur.jpg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:48	201961/201961	---M--	200	added ('OK')	image/jpeg	etag:%22314e9-56b3d1b77d873%22	https://sweep.city/wp-content/uploads/2018/05/ajoutpagedacceuil.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/ajoutpagedacceuil.jpg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:49	540083/540083	---M--	200	added ('OK')	image/png	etag:%2283db3-56c6480e412e5%22	https://sweep.city/wp-content/uploads/2018/05/iconemesclients.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/iconemesclients.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:49	193702/193702	---M--	200	added ('OK')	image/png	etag:%222f4a6-56b3ca37c6302%22	https://sweep.city/wp-content/uploads/2018/05/mes-chauffeurs.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/mes-chauffeurs.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:49	183489/183489	---M--	200	added ('OK')	image/png	etag:%222ccc1-56b3519e11884%22	https://sweep.city/wp-content/uploads/2018/05/obtenir-la-carte3.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/obtenir-la-carte3.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:49	44347/44347	---M--	200	added ('OK')	image/jpeg	etag:%22ad3b-56c2c7be34f71%22	https://sweep.city/wp-content/uploads/2018/05/new-sweep.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/new-sweep.jpg	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:49	410695/410695	---M--	200	added ('OK')	image/png	etag:%2264447-56b38dafb47c9%22	https://sweep.city/wp-content/uploads/2018/05/partager-un-point-2.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/partager-un-point-2.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:50	69560/69560	---M--	200	added ('OK')	image/png	etag:%2210fb8-56c6442945310%22	https://sweep.city/wp-content/uploads/2018/05/telexplicatif.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/telexplicatif.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:50	73051/73051	---M--	200	added ('OK')	image/png	etag:%2211d5b-56c64435a635c%22	https://sweep.city/wp-content/uploads/2018/05/telexplicatif2.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/telexplicatif2.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:50	70368/70368	---M--	200	added ('OK')	image/png	etag:%22112e0-56c64948a3f3e%22	https://sweep.city/wp-content/uploads/2018/05/telios.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/telios.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:50	117221/117221	---M--	200	added ('OK')	image/png	etag:%221c9e5-56c644a74aad9%22	https://sweep.city/wp-content/uploads/2018/05/telicon.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/telicon.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:50	80454/80454	---M--	200	added ('OK')	image/png	etag:%2213a46-56c646c10af6f%22	https://sweep.city/wp-content/uploads/2018/05/telkevin.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/telkevin.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:51	50967/50967	---M--	200	added ('OK')	image/png	etag:%22c717-56c644ca4fba9%22	https://sweep.city/wp-content/uploads/2018/05/telmeschauffeurs.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/telmeschauffeurs.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:51	71782/71782	---M--	200	added ('OK')	image/png	etag:%2211866-56c2cca93d20f%22	https://sweep.city/wp-content/uploads/2018/05/newcard.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/newcard.png	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:51	41552/41552	---M-Z	200	added ('OK')	text/css	etag:%22a250-56f728d7f7ac5-gzip%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css	(from https://sweep.city/nouveaux-clients-vtc/)
11:09:52	2222/2222	---M--	200	added ('OK')	application/json	date:Sat,%2008%20Dec%202018%2010:10:03%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fsweep-espace-pro-vtc%2F	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed1480.json	(from https://sweep.city/sweep-espace-pro-vtc/)
11:09:52	29835/29835	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Dec%202018%2010:10:04%20GMT	https://sweep.city/?p=5372	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/indexbeb9.html	(from https://sweep.city/sweep-espace-pro-vtc/)
11:09:53	2317/2317	---M-Z	200	added ('OK')	text/xml	date:Sat,%2008%20Dec%202018%2010:10:04%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fsweep-espace-pro-vtc%2F&format=xml	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed6209	(from https://sweep.city/sweep-espace-pro-vtc/)
11:09:53	12615/12615	---M-Z	200	added ('OK')	application/javascript	etag:%223147-56888f3d620d7-gzip%22	https://sweep.city/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min.js?ver=5.4.7	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min8b06.js	(from https://sweep.city/sweep-espace-pro-vtc/)
11:09:54	2259/2259	---M--	200	added ('OK')	application/json	date:Sat,%2008%20Dec%202018%2010:10:05%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fprogressive-web-app-vtc-2%2F	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed7aa9.json	(from https://sweep.city/progressive-web-app-vtc-2/)
11:09:54	29835/29835	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Dec%202018%2010:10:06%20GMT	https://sweep.city/?p=5389	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/index33bb.html	(from https://sweep.city/progressive-web-app-vtc-2/)
11:09:55	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Sat,%2008%20Dec%202018%2010:10:06%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fprogressive-web-app-vtc-2%2F&format=xml	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed60a2	(from https://sweep.city/progressive-web-app-vtc-2/)
11:09:56	2323/2323	---M--	200	added ('OK')	application/json	date:Sat,%2008%20Dec%202018%2010:10:07%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fcgu%2F	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed8f39.json	(from https://sweep.city/cgu/)
11:09:56	29835/29835	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Dec%202018%2010:10:07%20GMT	https://sweep.city/?p=5706	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/index97c4.html	(from https://sweep.city/cgu/)
11:09:56	2418/2418	---M-Z	200	added ('OK')	text/xml	date:Sat,%2008%20Dec%202018%2010:10:08%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2Fcgu%2F&format=xml	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed3458	(from https://sweep.city/cgu/)
11:10:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-56f728d7f7ac5%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
11:10:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-56f728d7f7ac5%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
11:10:00	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-56f728d7f7ac5%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.html	(from https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
11:10:00	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-56f728d7f7ac5%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
11:10:01	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-56f728d7f7ac5%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
11:10:01	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-56f728d7f7ac5%22	https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://sweep.city/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
